Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status,TotalIncome,EMI,IncomeToLoan
LP001776,0,0,0,0,0,8333,0.0,280.0,360.0,1.0,1,1,8333.0,0.7777777777777778,29.760714285714286
LP001778,1,1,1,0,0,3155,1779.0,140.0,360.0,1.0,1,1,4934.0,0.3888888888888889,35.24285714285714
LP001784,1,1,1,0,0,5500,1260.0,170.0,360.0,1.0,0,1,6760.0,0.4722222222222222,39.76470588235294
LP001786,1,1,0,0,0,5746,0.0,255.0,360.0,1.0,2,0,5746.0,0.7083333333333334,22.533333333333335
LP001788,0,0,0,0,1,3463,0.0,122.0,360.0,1.0,2,1,3463.0,0.3388888888888889,28.385245901639344
LP001790,0,0,1,0,0,3812,0.0,112.0,360.0,1.0,0,1,3812.0,0.3111111111111111,34.035714285714285
LP001792,1,1,1,0,0,3315,0.0,96.0,360.0,1.0,1,1,3315.0,0.26666666666666666,34.53125
LP001798,1,1,2,0,0,5819,5000.0,120.0,360.0,1.0,0,1,10819.0,0.3333333333333333,90.15833333333333
LP001800,1,1,1,1,0,2510,1983.0,140.0,180.0,1.0,2,0,4493.0,0.7777777777777778,32.09285714285714
LP001806,1,0,0,0,0,2965,5701.0,155.0,60.0,1.0,2,1,8666.0,2.5833333333333335,55.909677419354836
LP001807,1,1,2,0,1,6250,1300.0,108.0,360.0,1.0,0,1,7550.0,0.3,69.9074074074074
LP001811,1,1,0,1,0,3406,4417.0,123.0,360.0,1.0,1,1,7823.0,0.3416666666666667,63.60162601626016
LP001813,1,0,0,0,1,6050,4333.0,120.0,180.0,1.0,2,0,10383.0,0.6666666666666666,86.525
LP001814,1,1,2,0,0,9703,0.0,112.0,360.0,1.0,2,1,9703.0,0.3111111111111111,86.63392857142857
LP001819,1,1,1,1,0,6608,0.0,137.0,180.0,1.0,2,1,6608.0,0.7611111111111111,48.23357664233577
LP001824,1,1,1,0,0,2882,1843.0,123.0,480.0,1.0,1,1,4725.0,0.25625,38.41463414634146
LP001825,1,1,0,0,0,1809,1868.0,90.0,360.0,1.0,2,1,3677.0,0.25,40.855555555555554
LP001835,1,1,0,1,0,1668,3890.0,201.0,360.0,0.0,1,0,5558.0,0.5583333333333333,27.65174129353234
LP001836,0,0,2,0,0,3427,0.0,138.0,360.0,1.0,2,0,3427.0,0.38333333333333336,24.833333333333332
LP001841,1,0,0,1,1,2583,2167.0,104.0,360.0,1.0,0,1,4750.0,0.28888888888888886,45.67307692307692
LP001843,1,1,1,1,0,2661,7101.0,279.0,180.0,1.0,1,1,9762.0,1.55,34.98924731182796
LP001844,1,0,0,0,1,16250,0.0,192.0,360.0,0.0,2,0,16250.0,0.5333333333333333,84.63541666666667
LP001846,0,0,3,0,0,3083,0.0,255.0,360.0,1.0,0,1,3083.0,0.7083333333333334,12.090196078431372
LP001849,1,0,0,1,0,6045,0.0,115.0,360.0,0.0,0,0,6045.0,0.3194444444444444,52.56521739130435
LP001854,1,1,3,0,0,5250,0.0,94.0,360.0,1.0,2,0,5250.0,0.2611111111111111,55.851063829787236
LP001859,1,1,0,0,0,14683,2100.0,304.0,360.0,1.0,0,0,16783.0,0.8444444444444444,55.20723684210526
LP001864,1,1,3,1,0,4931,0.0,128.0,360.0,1.0,1,0,4931.0,0.35555555555555557,38.5234375
LP001865,1,1,1,0,0,6083,4250.0,330.0,360.0,1.0,2,1,10333.0,0.9166666666666666,31.312121212121212
LP001868,1,0,0,0,0,2060,2209.0,134.0,360.0,1.0,1,1,4269.0,0.37222222222222223,31.85820895522388
LP001870,0,0,1,0,0,3481,0.0,155.0,36.0,1.0,1,0,3481.0,4.305555555555555,22.45806451612903
LP001871,0,0,0,0,0,7200,0.0,120.0,360.0,1.0,0,1,7200.0,0.3333333333333333,60.0
LP001872,1,0,0,0,1,5166,0.0,128.0,360.0,1.0,1,1,5166.0,0.35555555555555557,40.359375
LP001875,1,0,0,0,0,4095,3447.0,151.0,360.0,1.0,0,1,7542.0,0.41944444444444445,49.94701986754967
LP001877,1,1,2,0,0,4708,1387.0,150.0,360.0,1.0,1,1,6095.0,0.4166666666666667,40.63333333333333
LP001882,1,1,3,0,0,4333,1811.0,160.0,360.0,0.0,2,1,6144.0,0.4444444444444444,38.4
LP001883,0,0,0,0,0,3418,0.0,135.0,360.0,1.0,0,0,3418.0,0.375,25.31851851851852
LP001884,0,0,1,0,0,2876,1560.0,90.0,360.0,1.0,2,1,4436.0,0.25,49.28888888888889
LP001888,0,0,0,0,0,3237,0.0,30.0,360.0,1.0,2,1,3237.0,0.08333333333333333,107.9
LP001891,1,1,0,0,0,11146,0.0,136.0,360.0,1.0,2,1,11146.0,0.37777777777777777,81.95588235294117
LP001892,1,0,0,0,0,2833,1857.0,126.0,360.0,1.0,0,1,4690.0,0.35,37.22222222222222
LP001894,1,1,0,0,0,2620,2223.0,150.0,360.0,1.0,1,1,4843.0,0.4166666666666667,32.28666666666667
LP001896,1,1,2,0,0,3900,0.0,90.0,360.0,1.0,1,1,3900.0,0.25,43.333333333333336
LP001900,1,1,1,0,0,2750,1842.0,115.0,360.0,1.0,1,1,4592.0,0.3194444444444444,39.93043478260869
LP001903,1,1,0,0,0,3993,3274.0,207.0,360.0,1.0,1,1,7267.0,0.575,35.106280193236714
LP001904,1,1,0,0,0,3103,1300.0,80.0,360.0,1.0,2,1,4403.0,0.2222222222222222,55.0375
LP001907,1,1,0,0,0,14583,0.0,436.0,360.0,1.0,1,1,14583.0,1.211111111111111,33.44724770642202
LP001908,0,1,0,1,0,4100,0.0,124.0,360.0,1.0,0,1,4100.0,0.34444444444444444,33.064516129032256
LP001910,1,0,1,1,1,4053,2426.0,158.0,360.0,0.0,2,0,6479.0,0.4388888888888889,41.00632911392405
LP001914,1,1,0,0,0,3927,800.0,112.0,360.0,1.0,1,1,4727.0,0.3111111111111111,42.205357142857146
LP001915,1,1,2,0,0,2301,985.7999877999998,78.0,180.0,1.0,2,1,3286.7999878,0.43333333333333335,42.13846138205128
LP001917,0,0,0,0,0,1811,1666.0,54.0,360.0,1.0,2,1,3477.0,0.15,64.38888888888889
LP001922,1,1,0,0,0,20667,0.0,128.0,360.0,1.0,0,0,20667.0,0.35555555555555557,161.4609375
LP001924,1,0,0,0,0,3158,3053.0,89.0,360.0,1.0,0,1,6211.0,0.24722222222222223,69.78651685393258
LP001925,0,0,0,0,1,2600,1717.0,99.0,300.0,1.0,1,0,4317.0,0.33,43.60606060606061
LP001926,1,1,0,0,0,3704,2000.0,120.0,360.0,1.0,0,1,5704.0,0.3333333333333333,47.53333333333333
LP001931,0,0,0,0,0,4124,0.0,115.0,360.0,1.0,1,1,4124.0,0.3194444444444444,35.86086956521739
LP001935,1,0,0,0,0,9508,0.0,187.0,360.0,1.0,0,1,9508.0,0.5194444444444445,50.844919786096256
LP001936,1,1,0,0,0,3075,2416.0,139.0,360.0,1.0,0,1,5491.0,0.3861111111111111,39.50359712230216
LP001938,1,1,2,0,0,4400,0.0,127.0,360.0,0.0,1,0,4400.0,0.3527777777777778,34.645669291338585
LP001940,1,1,2,0,0,3153,1560.0,134.0,360.0,1.0,2,1,4713.0,0.37222222222222223,35.17164179104478
LP001945,0,0,0,0,0,5417,0.0,143.0,480.0,0.0,2,0,5417.0,0.29791666666666666,37.88111888111888
LP001947,1,1,0,0,0,2383,3334.0,172.0,360.0,1.0,1,1,5717.0,0.4777777777777778,33.23837209302326
LP001949,1,1,3,0,0,4416,1250.0,110.0,360.0,1.0,2,1,5666.0,0.3055555555555556,51.50909090909091
LP001953,1,1,1,0,0,6875,0.0,200.0,360.0,1.0,1,1,6875.0,0.5555555555555556,34.375
LP001954,0,1,1,0,0,4666,0.0,135.0,360.0,1.0,2,1,4666.0,0.375,34.56296296296296
LP001955,0,0,0,0,0,5000,2541.0,151.0,480.0,1.0,0,0,7541.0,0.3145833333333333,49.94039735099338
LP001963,1,1,1,0,0,2014,2925.0,113.0,360.0,1.0,2,0,4939.0,0.3138888888888889,43.70796460176991
LP001964,1,1,0,1,0,1800,2934.0,93.0,360.0,0.0,2,0,4734.0,0.25833333333333336,50.903225806451616
LP001972,1,1,0,1,0,2875,1750.0,105.0,360.0,1.0,1,1,4625.0,0.2916666666666667,44.04761904761905
LP001974,0,0,0,0,0,5000,0.0,132.0,360.0,1.0,0,1,5000.0,0.36666666666666664,37.878787878787875
LP001977,1,1,1,0,0,1625,1803.0,96.0,360.0,1.0,2,1,3428.0,0.26666666666666666,35.708333333333336
LP001978,1,0,0,0,0,4000,2500.0,140.0,360.0,1.0,0,1,6500.0,0.3888888888888889,46.42857142857143
LP001990,1,0,0,1,0,2000,0.0,128.0,360.0,1.0,2,0,2000.0,0.35555555555555557,15.625
LP001993,0,0,0,0,0,3762,1666.0,135.0,360.0,1.0,0,1,5428.0,0.375,40.20740740740741
LP001994,0,0,0,0,0,2400,1863.0,104.0,360.0,0.0,2,0,4263.0,0.28888888888888886,40.99038461538461
LP001996,1,0,0,0,0,20233,0.0,480.0,360.0,1.0,0,0,20233.0,1.3333333333333333,42.15208333333333
LP001998,1,1,2,1,0,7667,0.0,185.0,360.0,1.0,0,1,7667.0,0.5138888888888888,41.443243243243245
LP002002,0,0,0,0,0,2917,0.0,84.0,360.0,1.0,1,1,2917.0,0.23333333333333334,34.726190476190474
LP002004,1,0,0,1,0,2927,2405.0,111.0,360.0,1.0,1,1,5332.0,0.30833333333333335,48.03603603603604
LP002006,0,0,0,0,0,2507,0.0,56.0,360.0,1.0,0,1,2507.0,0.15555555555555556,44.767857142857146
LP002008,1,1,2,0,1,5746,0.0,144.0,84.0,1.0,0,1,5746.0,1.7142857142857142,39.90277777777778
LP002024,1,1,0,0,0,2473,1843.0,159.0,360.0,1.0,0,0,4316.0,0.44166666666666665,27.144654088050313
LP002031,1,1,1,1,0,3399,1640.0,111.0,180.0,1.0,2,1,5039.0,0.6166666666666667,45.3963963963964
LP002035,1,1,2,0,0,3717,0.0,120.0,360.0,1.0,1,1,3717.0,0.3333333333333333,30.975
LP002036,1,1,0,0,0,2058,2134.0,88.0,360.0,1.0,2,1,4192.0,0.24444444444444444,47.63636363636363
LP002043,0,0,1,0,0,3541,0.0,112.0,360.0,1.0,1,1,3541.0,0.3111111111111111,31.616071428571427
LP002050,1,1,1,0,1,10000,0.0,155.0,360.0,1.0,0,0,10000.0,0.4305555555555556,64.51612903225806
LP002051,1,1,0,0,0,2400,2167.0,115.0,360.0,1.0,1,1,4567.0,0.3194444444444444,39.71304347826087
LP002053,1,1,3,0,0,4342,189.0,124.0,360.0,1.0,1,1,4531.0,0.34444444444444444,36.54032258064516
LP002054,1,1,2,1,0,3601,1590.0,128.0,360.0,1.0,0,1,5191.0,0.35555555555555557,40.5546875
LP002055,0,0,0,0,0,3166,2985.0,132.0,360.0,1.0,0,1,6151.0,0.36666666666666664,46.59848484848485
LP002065,1,1,3,0,0,15000,0.0,300.0,360.0,1.0,0,1,15000.0,0.8333333333333334,50.0
LP002067,1,1,1,0,1,8666,4983.0,376.0,360.0,0.0,0,0,13649.0,1.0444444444444445,36.30053191489362
LP002068,1,0,0,0,0,4917,0.0,130.0,360.0,0.0,0,1,4917.0,0.3611111111111111,37.823076923076925
LP002082,1,1,0,0,1,5818,2160.0,184.0,360.0,1.0,1,1,7978.0,0.5111111111111111,43.358695652173914
LP002086,0,1,0,0,0,4333,2451.0,110.0,360.0,1.0,2,0,6784.0,0.3055555555555556,61.67272727272727
LP002087,0,0,0,0,0,2500,0.0,67.0,360.0,1.0,2,1,2500.0,0.18611111111111112,37.3134328358209
LP002097,1,0,1,0,0,4384,1793.0,117.0,360.0,1.0,2,1,6177.0,0.325,52.794871794871796
LP002098,1,0,0,0,0,2935,0.0,98.0,360.0,1.0,1,1,2935.0,0.2722222222222222,29.948979591836736
LP002100,1,0,0,0,0,2833,0.0,71.0,360.0,1.0,2,1,2833.0,0.19722222222222222,39.901408450704224
LP002101,1,1,0,0,0,63337,0.0,490.0,180.0,1.0,2,1,63337.0,2.7222222222222223,129.25918367346938
LP002103,1,1,1,0,1,9833,1833.0,182.0,180.0,1.0,2,1,11666.0,1.011111111111111,64.0989010989011
LP002106,1,1,0,0,1,5503,4490.0,70.0,360.0,1.0,1,1,9993.0,0.19444444444444445,142.75714285714287
LP002110,1,1,1,0,0,5250,688.0,160.0,360.0,1.0,0,1,5938.0,0.4444444444444444,37.1125
LP002112,1,1,2,0,1,2500,4600.0,176.0,360.0,1.0,0,1,7100.0,0.4888888888888889,40.34090909090909
LP002113,0,0,3,1,0,1830,0.0,128.0,360.0,0.0,2,0,1830.0,0.35555555555555557,14.296875
LP002114,0,0,0,0,0,4160,0.0,71.0,360.0,1.0,1,1,4160.0,0.19722222222222222,58.59154929577465
LP002115,1,1,3,1,0,2647,1587.0,173.0,360.0,1.0,0,0,4234.0,0.48055555555555557,24.473988439306357
LP002116,0,0,0,0,0,2378,0.0,46.0,360.0,1.0,0,0,2378.0,0.12777777777777777,51.69565217391305
LP002119,1,1,1,1,0,4554,1229.0,158.0,360.0,1.0,2,1,5783.0,0.4388888888888889,36.60126582278481
LP002126,1,1,3,1,0,3173,0.0,74.0,360.0,1.0,1,1,3173.0,0.20555555555555555,42.87837837837838
LP002128,1,1,2,0,0,2583,2330.0,125.0,360.0,1.0,0,1,4913.0,0.3472222222222222,39.304
LP002129,1,1,0,0,0,2499,2458.0,160.0,360.0,1.0,1,1,4957.0,0.4444444444444444,30.98125
LP002130,1,1,0,1,0,3523,3230.0,152.0,360.0,0.0,0,0,6753.0,0.4222222222222222,44.42763157894737
LP002131,1,1,2,1,0,3083,2168.0,126.0,360.0,1.0,2,1,5251.0,0.35,41.67460317460318
LP002137,1,1,0,0,0,6333,4583.0,259.0,360.0,1.0,1,1,10916.0,0.7194444444444444,42.14671814671814
LP002138,1,1,0,0,0,2625,6250.0,187.0,360.0,1.0,0,1,8875.0,0.5194444444444445,47.45989304812834
LP002139,1,1,0,0,0,9083,0.0,228.0,360.0,1.0,1,1,9083.0,0.6333333333333333,39.83771929824562
LP002140,1,0,0,0,0,8750,4167.0,308.0,360.0,1.0,0,0,12917.0,0.8555555555555555,41.938311688311686
LP002141,1,1,3,0,0,2666,2083.0,95.0,360.0,1.0,0,1,4749.0,0.2638888888888889,49.98947368421052
LP002142,0,1,0,0,1,5500,0.0,105.0,360.0,0.0,0,0,5500.0,0.2916666666666667,52.38095238095238
LP002143,0,1,0,0,0,2423,505.0,130.0,360.0,1.0,1,1,2928.0,0.3611111111111111,22.523076923076925
LP002144,0,0,0,0,0,3813,0.0,116.0,180.0,1.0,2,1,3813.0,0.6444444444444445,32.87068965517241
LP002149,1,1,2,0,0,8333,3167.0,165.0,360.0,1.0,0,1,11500.0,0.4583333333333333,69.6969696969697
LP002151,1,1,1,0,0,3875,0.0,67.0,360.0,1.0,2,0,3875.0,0.18611111111111112,57.83582089552239
LP002158,1,1,0,1,0,3000,1666.0,100.0,480.0,0.0,2,0,4666.0,0.20833333333333334,46.66
LP002160,1,1,3,0,0,5167,3167.0,200.0,360.0,1.0,1,1,8334.0,0.5555555555555556,41.67
LP002161,0,0,1,0,0,4723,0.0,81.0,360.0,1.0,1,0,4723.0,0.225,58.30864197530864
LP002170,1,1,2,0,0,5000,3667.0,236.0,360.0,1.0,1,1,8667.0,0.6555555555555556,36.72457627118644
LP002175,1,1,0,0,0,4750,2333.0,130.0,360.0,1.0,2,1,7083.0,0.3611111111111111,54.48461538461538
LP002178,1,1,0,0,0,3013,3033.0,95.0,300.0,1.0,2,1,6046.0,0.31666666666666665,63.642105263157895
LP002180,1,0,0,0,1,6822,0.0,141.0,360.0,1.0,0,1,6822.0,0.39166666666666666,48.38297872340426
LP002181,1,0,0,1,0,6216,0.0,133.0,360.0,1.0,0,0,6216.0,0.36944444444444446,46.73684210526316
LP002187,1,0,0,0,0,2500,0.0,96.0,480.0,1.0,1,0,2500.0,0.2,26.041666666666668
LP002188,1,0,0,0,0,5124,0.0,124.0,360.0,0.0,0,0,5124.0,0.34444444444444444,41.32258064516129
LP002190,1,1,1,0,0,6325,0.0,175.0,360.0,1.0,1,1,6325.0,0.4861111111111111,36.142857142857146
LP002191,1,1,0,0,0,19730,5266.0,570.0,360.0,1.0,0,0,24996.0,1.5833333333333333,43.85263157894737
LP002194,0,0,0,0,1,15759,0.0,55.0,360.0,1.0,1,1,15759.0,0.1527777777777778,286.5272727272727
LP002197,1,1,2,0,0,5185,0.0,155.0,360.0,1.0,1,1,5185.0,0.4305555555555556,33.45161290322581
LP002201,1,1,2,0,1,9323,7873.0,380.0,300.0,1.0,0,1,17196.0,1.2666666666666666,45.252631578947366
LP002205,1,0,1,0,0,3062,1987.0,111.0,180.0,0.0,2,0,5049.0,0.6166666666666667,45.486486486486484
LP002209,0,0,0,0,0,2764,1459.0,110.0,360.0,1.0,2,1,4223.0,0.3055555555555556,38.39090909090909
LP002211,1,1,0,0,0,4817,923.0,120.0,180.0,1.0,2,1,5740.0,0.6666666666666666,47.833333333333336
LP002219,1,1,3,0,0,8750,4996.0,130.0,360.0,1.0,0,1,13746.0,0.3611111111111111,105.73846153846154
LP002223,1,1,0,0,0,4310,0.0,130.0,360.0,1.0,1,1,4310.0,0.3611111111111111,33.15384615384615
LP002224,1,0,0,0,0,3069,0.0,71.0,480.0,1.0,2,0,3069.0,0.14791666666666667,43.225352112676056
LP002225,1,1,2,0,0,5391,0.0,130.0,360.0,1.0,2,1,5391.0,0.3611111111111111,41.46923076923077
LP002226,1,1,0,0,0,3333,2500.0,128.0,360.0,1.0,1,1,5833.0,0.35555555555555557,45.5703125
LP002229,1,0,0,0,0,5941,4232.0,296.0,360.0,1.0,1,1,10173.0,0.8222222222222222,34.36824324324324
LP002231,0,0,0,0,0,6000,0.0,156.0,360.0,1.0,2,1,6000.0,0.43333333333333335,38.46153846153846
LP002234,1,0,0,0,1,7167,0.0,128.0,360.0,1.0,2,1,7167.0,0.35555555555555557,55.9921875
LP002236,1,1,2,0,0,4566,0.0,100.0,360.0,1.0,2,0,4566.0,0.2777777777777778,45.66
LP002237,1,0,1,0,0,3667,0.0,113.0,180.0,1.0,2,1,3667.0,0.6277777777777778,32.45132743362832
LP002239,1,0,0,1,0,2346,1600.0,132.0,360.0,1.0,1,1,3946.0,0.36666666666666664,29.893939393939394
LP002243,1,1,0,1,0,3010,3136.0,128.0,360.0,0.0,2,0,6146.0,0.35555555555555557,48.015625
LP002244,1,1,0,0,0,2333,2417.0,136.0,360.0,1.0,2,1,4750.0,0.37777777777777777,34.9264705882353
LP002250,1,1,0,0,0,5488,0.0,125.0,360.0,1.0,0,1,5488.0,0.3472222222222222,43.904
LP002255,1,0,3,0,0,9167,0.0,185.0,360.0,1.0,0,1,9167.0,0.5138888888888888,49.55135135135135
LP002262,1,1,3,0,0,9504,0.0,275.0,360.0,1.0,0,1,9504.0,0.7638888888888888,34.56
LP002263,1,1,0,0,0,2583,2115.0,120.0,360.0,1.0,2,1,4698.0,0.3333333333333333,39.15
LP002265,1,1,2,1,0,1993,1625.0,113.0,180.0,1.0,1,1,3618.0,0.6277777777777778,32.017699115044245
LP002266,1,1,2,0,0,3100,1400.0,113.0,360.0,1.0,2,1,4500.0,0.3138888888888889,39.823008849557525
LP002272,1,1,2,0,0,3276,484.0,135.0,360.0,1.0,1,1,3760.0,0.375,27.85185185185185
LP002277,0,0,0,0,0,3180,0.0,71.0,360.0,0.0,2,0,3180.0,0.19722222222222222,44.7887323943662
LP002281,1,1,0,0,0,3033,1459.0,95.0,360.0,1.0,2,1,4492.0,0.2638888888888889,47.28421052631579
LP002284,1,0,0,1,0,3902,1666.0,109.0,360.0,1.0,0,1,5568.0,0.30277777777777776,51.08256880733945
LP002287,0,0,0,0,0,1500,1800.0,103.0,360.0,0.0,1,0,3300.0,0.2861111111111111,32.03883495145631
LP002288,1,1,2,1,0,2889,0.0,45.0,180.0,0.0,2,0,2889.0,0.25,64.2
LP002296,1,0,0,1,0,2755,0.0,65.0,300.0,1.0,0,0,2755.0,0.21666666666666667,42.38461538461539
LP002297,1,0,0,0,0,2500,20000.0,103.0,360.0,1.0,1,1,22500.0,0.2861111111111111,218.44660194174756
LP002300,0,0,0,1,0,1963,0.0,53.0,360.0,1.0,1,1,1963.0,0.14722222222222223,37.0377358490566
LP002301,0,0,0,0,1,7441,0.0,194.0,360.0,1.0,0,0,7441.0,0.5388888888888889,38.355670103092784
LP002305,0,0,0,0,0,4547,0.0,115.0,360.0,1.0,1,1,4547.0,0.3194444444444444,39.53913043478261
LP002308,1,1,0,1,0,2167,2400.0,115.0,360.0,1.0,2,1,4567.0,0.3194444444444444,39.71304347826087
LP002314,0,0,0,1,0,2213,0.0,66.0,360.0,1.0,0,1,2213.0,0.18333333333333332,33.53030303030303
LP002315,1,1,1,0,0,8300,0.0,152.0,300.0,0.0,1,0,8300.0,0.5066666666666667,54.60526315789474
LP002317,1,1,3,0,0,81000,0.0,360.0,360.0,0.0,0,0,81000.0,1.0,225.0
LP002318,0,0,1,1,1,3867,0.0,62.0,360.0,1.0,1,0,3867.0,0.17222222222222222,62.37096774193548
LP002319,1,1,0,0,0,6256,0.0,160.0,360.0,1.0,2,1,6256.0,0.4444444444444444,39.1
LP002328,1,1,0,1,0,6096,0.0,218.0,360.0,0.0,0,0,6096.0,0.6055555555555555,27.96330275229358
LP002332,1,1,0,1,0,2253,2033.0,110.0,360.0,1.0,0,1,4286.0,0.3055555555555556,38.96363636363636
LP002335,0,1,0,1,0,2149,3237.0,178.0,360.0,0.0,1,0,5386.0,0.49444444444444446,30.258426966292134
LP002337,0,0,0,0,0,2995,0.0,60.0,360.0,1.0,2,1,2995.0,0.16666666666666666,49.916666666666664
LP002341,0,0,1,0,0,2600,0.0,160.0,360.0,1.0,2,0,2600.0,0.4444444444444444,16.25
LP002342,1,1,2,0,1,1600,20000.0,239.0,360.0,1.0,2,0,21600.0,0.6638888888888889,90.3765690376569
LP002345,1,1,0,0,0,1025,2773.0,112.0,360.0,1.0,0,1,3798.0,0.3111111111111111,33.910714285714285
LP002347,1,1,0,0,0,3246,1417.0,138.0,360.0,1.0,1,1,4663.0,0.38333333333333336,33.789855072463766
LP002348,1,1,0,0,0,5829,0.0,138.0,360.0,1.0,0,1,5829.0,0.38333333333333336,42.23913043478261
LP002357,0,0,0,1,0,2720,0.0,80.0,360.0,0.0,2,0,2720.0,0.2222222222222222,34.0
LP002361,1,1,0,0,0,1820,1719.0,100.0,360.0,1.0,2,1,3539.0,0.2777777777777778,35.39
LP002362,1,1,1,0,0,7250,1667.0,110.0,360.0,0.0,2,0,8917.0,0.3055555555555556,81.06363636363636
LP002364,1,1,0,0,0,14880,0.0,96.0,360.0,1.0,1,1,14880.0,0.26666666666666666,155.0
LP002366,1,1,0,0,0,2666,4300.0,121.0,360.0,1.0,0,1,6966.0,0.33611111111111114,57.570247933884296
LP002367,0,0,1,1,0,4606,0.0,81.0,360.0,1.0,0,0,4606.0,0.225,56.864197530864196
LP002368,1,1,2,0,0,5935,0.0,133.0,360.0,1.0,1,1,5935.0,0.36944444444444446,44.62406015037594
LP002369,1,1,0,0,0,2920,16.12000084,87.0,360.0,1.0,0,1,2936.12000084,0.24166666666666667,33.74850575678161
LP002370,1,0,0,1,0,2717,0.0,60.0,180.0,1.0,2,1,2717.0,0.3333333333333333,45.28333333333333
LP002377,0,0,1,0,1,8624,0.0,150.0,360.0,1.0,1,1,8624.0,0.4166666666666667,57.49333333333333
LP002379,1,0,0,0,0,6500,0.0,105.0,360.0,0.0,0,0,6500.0,0.2916666666666667,61.904761904761905
LP002386,1,0,0,0,0,12876,0.0,405.0,360.0,1.0,1,1,12876.0,1.125,31.79259259259259
LP002387,1,1,0,0,0,2425,2340.0,143.0,360.0,1.0,1,1,4765.0,0.3972222222222222,33.32167832167832
LP002390,1,0,0,0,0,3750,0.0,100.0,360.0,1.0,2,1,3750.0,0.2777777777777778,37.5
LP002393,0,1,0,0,0,10047,0.0,128.0,240.0,1.0,1,1,10047.0,0.5333333333333333,78.4921875
LP002398,1,0,0,0,0,1926,1851.0,50.0,360.0,1.0,1,1,3777.0,0.1388888888888889,75.54
LP002401,1,1,0,0,0,2213,1125.0,128.0,360.0,1.0,2,1,3338.0,0.35555555555555557,26.078125
LP002403,1,0,0,0,1,10416,0.0,187.0,360.0,0.0,2,0,10416.0,0.5194444444444445,55.70053475935829
LP002407,0,1,0,1,1,7142,0.0,138.0,360.0,1.0,0,1,7142.0,0.38333333333333336,51.7536231884058
LP002408,1,0,0,0,0,3660,5064.0,187.0,360.0,1.0,1,1,8724.0,0.5194444444444445,46.6524064171123
LP002409,1,1,0,0,0,7901,1833.0,180.0,360.0,1.0,0,1,9734.0,0.5,54.077777777777776
LP002418,1,0,3,1,0,4707,1993.0,148.0,360.0,1.0,1,1,6700.0,0.4111111111111111,45.270270270270274
LP002422,1,0,1,0,0,37719,0.0,152.0,360.0,1.0,1,1,37719.0,0.4222222222222222,248.15131578947367
LP002424,1,1,0,0,0,7333,8333.0,175.0,300.0,1.0,0,1,15666.0,0.5833333333333334,89.52
LP002429,1,1,1,0,1,3466,1210.0,130.0,360.0,1.0,0,1,4676.0,0.3611111111111111,35.96923076923077
LP002434,1,1,2,1,0,4652,0.0,110.0,360.0,1.0,0,1,4652.0,0.3055555555555556,42.29090909090909
LP002435,1,1,0,0,0,3539,1376.0,55.0,360.0,1.0,0,0,4915.0,0.1527777777777778,89.36363636363636
LP002443,1,1,2,0,0,3340,1710.0,150.0,360.0,0.0,0,0,5050.0,0.4166666666666667,33.666666666666664
LP002444,1,0,1,1,1,2769,1542.0,190.0,360.0,1.0,1,0,4311.0,0.5277777777777778,22.689473684210526
LP002446,1,1,2,1,0,2309,1255.0,125.0,360.0,0.0,0,0,3564.0,0.3472222222222222,28.512
LP002447,1,1,2,1,0,1958,1456.0,60.0,300.0,1.0,2,1,3414.0,0.2,56.9
LP002448,1,1,0,0,0,3948,1733.0,149.0,360.0,0.0,0,0,5681.0,0.41388888888888886,38.12751677852349
LP002449,1,1,0,0,0,2483,2466.0,90.0,180.0,0.0,0,1,4949.0,0.5,54.98888888888889
LP002453,1,0,0,0,1,7085,0.0,84.0,360.0,1.0,1,1,7085.0,0.23333333333333334,84.3452380952381
LP002455,1,1,2,0,0,3859,0.0,96.0,360.0,1.0,1,1,3859.0,0.26666666666666666,40.197916666666664
LP002459,1,1,0,0,0,4301,0.0,118.0,360.0,1.0,2,1,4301.0,0.3277777777777778,36.44915254237288
LP002467,1,1,0,0,0,3708,2569.0,173.0,360.0,1.0,2,0,6277.0,0.48055555555555557,36.283236994219656
LP002472,1,0,2,0,0,4354,0.0,136.0,360.0,1.0,0,1,4354.0,0.37777777777777777,32.01470588235294
LP002473,1,1,0,0,0,8334,0.0,160.0,360.0,1.0,1,0,8334.0,0.4444444444444444,52.0875
LP002478,1,1,0,0,1,2083,4083.0,160.0,360.0,1.0,1,1,6166.0,0.4444444444444444,38.5375
LP002484,1,1,3,0,0,7740,0.0,128.0,180.0,1.0,2,1,7740.0,0.7111111111111111,60.46875
LP002487,1,1,0,0,0,3015,2188.0,153.0,360.0,1.0,0,1,5203.0,0.425,34.00653594771242
LP002489,0,0,1,1,0,5191,0.0,132.0,360.0,1.0,1,1,5191.0,0.36666666666666664,39.32575757575758
LP002493,1,0,0,0,0,4166,0.0,98.0,360.0,0.0,1,0,4166.0,0.2722222222222222,42.51020408163265
LP002494,1,0,0,0,0,6000,0.0,140.0,360.0,1.0,0,1,6000.0,0.3888888888888889,42.857142857142854
LP002500,1,1,3,1,0,2947,1664.0,70.0,180.0,0.0,2,0,4611.0,0.3888888888888889,65.87142857142857
